Assists,Goal_Shot_Ratio,Goals,MVPs,Player_name,Rank,Saves,Shots,TRN_Score,Wins
"8,765",55.5,"46,795","5,028",A Nurse Is Calling,668,"30,296","84,348",0,"13,433"
"10,286",52.8,"46,795","3,933",TinjaNurtles27,668,"23,330","88,626","102,683.40","11,774"
"16,981",48,"46,805","8,425",KEROSIN12,667,"25,109","97,645","180,430.30","15,815"
"12,333",50.5,"46,815","5,043",forgotten feeling,665,"28,272","92,677","1,382.60","12,683"
"4,065",56.3,"46,827","1,428",c0nfuzed,664,"19,598","83,254","2,859.70","8,030"
"10,212",51,"46,835","4,426",kb,663,"25,929","91,814","156,897.50","12,690"
"6,499",53.6,"46,848","2,664",Sync,661,"30,948","87,664","328,053.60","10,089"
"3,807",57.5,"46,853","1,288",Doctor Zaius,660,"23,986","82,005","3,329,092.50","8,610"
"17,175",43.9,"46,873","10,412",MrScarface,659,"32,183","106,766","125,731.00","17,032"
"17,108",43.9,"46,874","7,549","you score, I drink",658,"29,940","106,797","250,194.20","16,349"
"8,675",52.8,"46,875","3,986",tv/Silent1rl Live,657,"27,700","88,846","224,016.00","11,827"
"4,879",57.4,"46,877","1,474",I'm Blind and still,656,"13,268","81,826","293,590.80","7,995"
"18,361",47.5,"46,922","8,073",titi_692,655,"25,928","98,810","247,958.20","16,890"
"21,888",42.1,"46,926","8,523",afrozach69,654,"40,508","111,545","342,235.00","21,097"
"16,869",48,"46,934","8,632",TwitchTV-Birdie,653,"35,815","97,812","128,727.30","16,064"
"19,568",42.8,"46,946","8,624",CorruptedG,652,"37,214","109,709","430,227.40","16,890"
"15,076",48,"46,966","9,806",ATLAS,651,"30,727","97,896","146,151.40","15,611"
"4,879",57.4,"46,967","1,474",PeteG0429,650,"13,268","81,826","275,739.10","7,995"
"4,994",60.6,"46,988","1,547",dreamrog,649,"13,286","77,716","208,005.70","8,505"
"13,204",55.7,"47,003","5,854",TLP BeastDad,648,"16,025","84,484","196,438.40","15,239"
"4,499",57.1,"47,007","2,783",Residentevil2099,647,"15,533","82,378","90,246.40","8,790"
"18,924",43.9,"47,040","8,654",Squalo_91,646,"44,086","107,140","204,985.10","17,308"
"7,119",55.4,"47,054","3,201",STRIFENYFL,645,"16,893","85,000","119,814.80","11,162"
"8,506",52.5,"47,128","4,281",Haste,644,"33,086","89,782","211,098.80","11,367"
"3,413",57.8,"47,131","1,426",Babyback,643,"15,724","81,513","73,445.10","9,470"
"2,055",62.4,"47,138","1,342",Di Stefano,642,"16,044","75,727","434,763.00","10,682"
"16,568",47.3,"47,144","5,912",Sam_J99,641,"29,150","99,790","357,707.10","16,053"
"19,947",47.6,"47,145","4,393",Parentikus,640,"34,814","99,125","257,391.90","22,726"
"23,588",44.2,"47,149","10,317",Theblackant10,639,"36,755","106,582","230,836.90","19,480"
"17,604",45,"47,166","8,738",Leth,637,"28,441","104,759","294,665.70","16,444"
"4,879",54.2,"47,179","2,563",meh,636,"26,730","87,040","142,650.60","8,914"
"5,161",56.3,"47,204","2,250",Portrax,634,"29,684","83,801","37,504.60","9,911"
"12,577",46.8,"47,206","6,090",Space Sponge,633,"41,441","100,895","189,646.30","12,630"
"12,238",50,"47,214","6,219",WooWooWeeWaa,632,"24,798","94,528","260,687.90","16,372"
"27,237",38.3,"47,217","8,012",FRAPPE Q1 COUP,631,"52,694","123,283","444,388.80","22,690"
"16,005",46.9,"47,234","5,497",The Carried One,630,"42,519","100,611","199,975.20","19,605"
"13,037",49,"47,313","6,364",iiTrapzzx,628,"35,594","96,583","526,083.00","12,516"
"24,729",44.2,"47,417","8,763",Rob,624,"39,469","107,187","193,982.40","20,005"
"10,671",44.9,"47,421","5,359",How do I download more fps,623,"54,943","105,619","431,216.60","14,565"
"8,990",50.9,"47,423","4,464",XTREJD,622,"24,515","93,274","252,536.00","12,917"
"21,335",47.6,"47,314","8,917",zaratpir,627,"24,036","99,735","9,211,982.70","17,562"
"21,335",47.6,"47,428","8,917",zaratPiR,621,"24,036","99,735","195,447.00","17,562"
"1,535",60,"47,325",598,handyman5704,626,"11,882","78,930","93,485.50","7,437"
"2,082",58.9,"47,450","1,339",JacobAmazing6,620,"22,504","80,665","159,344.50","7,685"
"16,818",47.8,"47,452","9,999",dr3vvzy,619,"25,345","99,325","274,684.60","16,191"
"14,062",50.3,"47,453","10,277",avatarmanz,618,"24,691","94,299","423,044.40","15,703"
"16,818",47.8,"47,458","9,999",dr3vvzy,617,"25,345","99,325","277,090.30","16,191"
"14,743",53.3,"47,286","6,631",alexblauw,629,"19,036","88,735","66,702.70","14,973"
160,63.8,"47,462",58,arch733,616,"9,412","81,641","208,813.70","7,403"
"23,751",43.3,"47,465","7,801",noopz.,615,"49,356","109,677","322,232.30","19,005"
"8,366",50.5,"47,476","3,820",Brick.,614,"31,102","93,998","311,879.10","11,735"
"2,551",61.1,"47,488","1,091",JimmieSbarba,613,"27,161","77,749","29,205.50","7,267"
"16,673",50.1,"47,490","7,232",TiLtaRoO,612,"19,635","94,869","94,625.50","14,189"
"19,075",46.5,"47,492","7,373",farb,611,"37,425","102,228","121,710.20","18,046"
"13,905",51.3,"47,507","6,267",xX420DR. Milk.Man69Xx,610,"28,250","92,697","179,416.60","15,287"
"4,772",55.8,"47,509","2,214",Raleigh St. Claire,609,"17,742","87,092","423,207.70","9,457"
"22,448",43.1,"47,522","10,457",Smokey,608,"32,711","110,267","398,740.60","19,779"
"7,497",53.7,"47,560","2,852",Pawn,607,"30,178","88,633","473,548.70","10,454"
"21,319",45.5,"47,587","9,933",Herr Renklo,606,"40,954","104,546","420,374.90","19,526"
"7,191",59.7,"47,608","3,287",TheShrec,605,"22,500","80,463","171,467.60","9,386"
"13,478",47.4,"47,612","6,685",xXflipyamiXx,604,"32,052","100,431","306,147.40","13,796"
"21,077",43.5,"47,636","7,946",LV3,603,"38,829","109,432","98,830.50","17,634"
"7,820",55.7,"47,647","3,006",noob_waft5er,602,"24,382","87,259","145,130.30","11,655"
"14,150",47.4,"47,651","6,211",T,601,"33,114","100,538","46,520.50","15,058"
"14,056",47.6,"45,263","7,710",Dorlan,798,"29,230","95,130","203,288.90","13,596"
"12,776",47.8,"45,269","5,209",ExacT,797,"24,838","94,643","198,409.50","12,623"
"4,948",53.7,"45,271","2,143",OwnCrown,796,"24,181","84,285",0,"7,952"
"11,387",49.2,"45,275","5,015",Chorient,795,"27,787","92,098","207,568.50","11,101"
"13,683",47.4,"45,279","6,169",General Fire,794,"41,661","95,547","207,267.90","13,347"
"5,729",57.2,"45,281","3,230",DANKRUPTSY,793,"19,102","79,133","33,197.80","9,994"
"14,435",53,"45,286","8,081",rickyguinard79,792,"26,854","85,562","148,501.10","17,453"
"18,812",47,"45,369","7,771",YouKilledMyFatherPrepareToDie,790,"35,067","96,600","132,798.30","17,853"
"16,572",45.9,"45,389","9,353",Scintilla_A7,789,"45,441","98,853","373,721.70","17,161"
"20,040",51.6,"45,429","7,081",yo_rosta,787,"29,490","88,022","134,741.20","19,912"
"20,040",51.6,"45,429","7,081",yo_rosta,787,"29,490","88,022","6,920,892.40","19,912"
"16,779",45.9,"45,445","7,113",SunnyMojo,786,"34,452","99,093","223,921.10","14,924"
"1,979",59.7,"45,450",906,God is God,785,"15,367","78,553","315,227.90","7,468"
"9,843",50.5,"45,466","4,943",BlueStar,783,"26,423","90,036","86,069.60","12,231"
"16,734",44.8,"45,466","7,416",Hvro,783,"36,706","102,044","457,622.80","15,128"
"14,216",47,"45,472","8,801",Ajacks91,782,"31,446","97,083","282,363.80","14,911"
"14,310",47.9,"45,474","6,752",zero,781,"21,994","94,981","55,293.10","12,575"
"17,883",48.9,"45,480","6,704",GooN_Magic,780,"32,407","93,424","118,969.80","16,331"
"15,596",45.9,"45,510","7,334",taking break from rocket league,779,"40,197","99,245","7,034,488.80","14,778"
"19,517",42.4,"45,518","7,463",Frodo,778,"43,887","107,272","197,625.40","17,458"
"1,016",59.3,"45,520",442,Dynamick68,776,"14,174","76,708","305,578.40","7,619"
"11,535",51.6,"45,526","4,614",Z A Y N,775,"30,276","88,189","165,343.60","13,373"
"17,155",42.8,"45,527","8,357",Rias,774,"36,621","106,303","123,247.00","16,076"
"17,441",44.4,"45,530","8,436",nicelydeion,772,"35,481","102,542","371,862.10","15,900"
"4,619",57.1,"45,545","2,433",CrazyEggHead,771,"21,126","79,715","44,697.30","8,764"
"12,518",54.9,"45,558","6,541",garp,770,"22,115","82,977",0,"16,750"
"14,216",47,"45,564","8,801",JaJackson91,768,"31,446","97,083","356,091.90","14,911"
"18,817",47.1,"45,580","7,399",GGUninstall,767,"22,236","96,717","160,294.00","17,416"
"15,947",44.7,"45,595","9,056",jord,766,"38,909","102,192","207,691.60","15,142"
"2,929",58.6,"45,616","1,511",gmspromo,765,"9,305","77,964","204,558.30","8,473"
"14,960",47.1,"45,623","8,440",Smoky,764,"38,486","96,921","54,323.00","17,439"
"19,732",40.4,"45,667","8,779",Rodi-K,763,"38,135","113,058","191,652.50","16,008"
"2,929",58.6,"45,671","1,511",GMSPromo,761,"9,305","77,964","199,443.60","8,473"
"12,851",49.5,"45,671","9,004",dave,761,"28,291","92,194","497,000.50","14,997"
"15,404",46.9,"45,687","5,864",Bolbi,760,"37,515","97,352","267,244.00","15,648"
"4,531",60.8,"45,693","2,315",xBree420x,759,"16,434","75,258","255,463.50","10,687"
"19,501",46.1,"45,715","8,557",[FTC]Flight,758,"39,859","99,260","180,324.70","17,359"
"8,000",54.8,"45,739","3,148",Madcelt_UK,757,"21,703","84,378","190,086.20","12,116"
"23,029",46.3,"45,743","11,195",kou,756,"32,406","98,763","502,135.50","24,310"
"11,114",54,"45,752","4,580",Ro_obby,755,"17,198","86,724","320,718.90","14,549"
"10,974",54.5,"45,760","5,084",Bjarke,754,"27,109","84,033","75,449.10","13,580"
"3,057",58.2,"45,799","1,264",Opticus77,753,"14,093","80,268","117,653.20","7,982"
"3,813",58.6,"45,802","1,993",Rollipollipotamus TTV,752,"20,542","78,240","109,868.50","7,123"
"11,291",50.4,"45,817","3,295",HMODE_RL,751,"34,812","91,023","551,823.10","12,710"
217,65.4,"45,832",117,WyeWyeZed,750,"20,220","70,143","186,282.10","6,303"
"19,737",46.3,"45,834","8,289",Pietoxyde,749,"29,592","98,995","418,681.70","16,847"
"20,598",45,"45,853","7,560",Wojtek,748,"18,832","101,869","225,047.10","18,577"
"17,813",46.3,"45,864","7,769",doomayn,747,"43,763","99,056","394,402.90","16,563"
"1,875",56.5,"45,876","1,089",Crackers,746,"23,114","82,771","327,923.90","7,466"
117,62.2,"45,891",54,uprightturnip3,745,"14,723","78,109","174,277.70","6,465"
"15,166",45.8,"45,899","7,979",Halt O'Carrick,744,"37,754","100,324","202,687.70","15,378"
"9,220",51.8,"45,903","6,200",LiLPuNk10,743,"25,289","88,723","207,016.40","10,061"
"1,104",60.8,"45,914",528,dusshes,742,"16,092","81,452","221,535.30","7,039"
"7,985",56.4,"45,935","3,401",Matt,741,"38,054","81,505","68,306.20","10,762"
"16,363",46.1,"45,967","5,234",Kaffeerappel,740,"35,338","99,655","3,422.00","18,245"
"5,371",56.3,"45,983","2,726",hng2000,739,"23,505","84,533","378,937.80","9,707"
"13,686",49,"46,003","5,553",MTN,738,"37,240","93,956","395,434.40","16,001"
"17,000",44.2,"46,004","7,642",SAKSEN,737,"41,563","104,026","527,393.60","15,404"
"7,891",53.1,"46,020","5,601",.,736,"27,514","86,759","448,154.30","11,664"
"17,570",44.9,"46,033","6,835",LeChuckz [GER],735,"36,305","102,545","118,543.40","15,315"
"20,303",44.5,"46,068","8,773",TTV xKOOPAx,734,"35,226","104,399","342,624.70","18,979"
"20,421",44.6,"46,113","7,976",Joosh,733,"33,350","103,385","429,131.30","21,039"
"18,035",47.6,"46,120","6,416",maltliquorkicker,732,"32,230","96,954","232,594.40","16,530"
"12,701",47.2,"46,125","5,720",'PeGø,731,"33,333","97,733","680,314.10","13,624"
"19,012",43.2,"46,137","7,799",Snoopydoodle,730,"43,415","106,735","361,763.10","18,862"
"7,830",57.3,"46,155","3,356",UnifyDuality,729,"22,383","80,668","179,741.00","12,064"
"20,421",44.6,"46,158","7,976",Joosh05,728,"33,350","103,385","429,727.90","21,039"
"3,980",56.1,"46,170","1,511",SpitBraai,727,"15,567","82,339","158,156.00","8,563"
"11,970",45.9,"46,182","5,390",BLACKFDGOD,726,"29,797","100,513","113,457.30","12,152"
"7,138",58.7,"46,201","3,291",saddam13099,725,"24,938","78,702","101,630.20","11,117"
"18,200",45.2,"46,225","7,416",Nico,724,"25,264","102,364","350,342.10","16,828"
"4,087",58.3,"46,229","1,130",WildBill,723,"11,882","79,358","115,497.90","8,461"
"12,022",48.9,"46,260","5,194",VJ,722,"44,796","94,665",0,"13,267"
"15,526",47.5,"46,272","7,889",Gilfaroth77,721,"39,419","97,691","417,573.10","16,171"
"23,361",47.2,"46,278","8,092",TdotJmcr,720,"31,733","98,164","216,237.20","20,922"
593,66.3,"46,302",381,reid0008,719,"31,017","69,828",0,"6,019"
"14,388",50.6,"46,325","7,799",neymartsubasajr,717,"28,562","91,529","61,225.90","13,816"
"16,504",47.6,"46,325","8,439",XeNOvEr-,717,"23,136","97,528","405,898.20","15,147"
"16,502",51.8,"46,337","7,473",Arthur2121,716,"17,508","89,458","91,511.30","15,367"
"13,887",50.8,"46,343","6,221",TastyToddlers,715,"33,390","91,357","221,258.60","14,267"
"19,579",42.9,"46,344","9,470",AceMice,714,"41,983","108,047","391,064.30","17,075"
"16,742",47.1,"46,365","6,988",Sidewinder♿,713,"27,184","98,382","37,584.70","14,782"
"8,174",51.3,"46,374","4,532",Ashllxyy,712,"33,812","90,359",0,"10,251"
"15,656",45.3,"46,388","6,411",Klorel,711,"33,039","102,300","10,229.70","15,014"
"20,054",48.7,"46,414","7,580",ripzor87,710,"31,599","95,425","204,552.60","17,393"
"5,409",56.4,"46,420","2,706",/Care,709,"23,254","82,336","169,528.70","8,667"
"15,526",47.5,"46,427","7,889",Gil,708,"39,419","97,691","397,261.60","16,171"
"8,840",52.4,"46,443","6,072",Conchita Wors :(:,707,"22,333","88,871","141,352.80","10,907"
"11,250",48.9,"46,445","5,715",vaari313,706,"30,095","94,946","324,195.10","14,233"
"17,886",42.8,"46,446","7,606",Bradz-1821,705,"35,200","108,533","159,090.20","15,824"
"20,303",44.5,"46,468","8,773",IKEYSHAWNI,704,"35,226","104,399","347,098.00","18,979"
"9,764",52.2,"46,474","5,441",Wizz,703,"39,032","89,065","759,693.70","12,450"
"18,487",50.3,"46,492","9,515",I Framed RogerR,701,"33,131","92,457","79,939.00","18,474"
"22,809",42.5,"44,395","8,056",Z4m0r-NL,897,"40,459","104,466","191,649.60","20,657"
"15,639",45.3,"44,395","8,300",Gerry Goorlap,897,"32,881","98,064",0,"13,739"
"14,664",47.4,"44,401","9,816",St0n3d rid3r,895,"36,860","93,716","243,597.10","18,084"
"18,535",43,"44,402","8,229",Metsanauris,894,"39,144","103,239","295,129.50","17,074"
"17,201",49.9,"44,404","6,499",donkeyCorleone,893,"27,912","89,753","170,524.20","16,966"
"16,274",51.5,"44,410","8,627",devil,892,"23,892","86,209","41,125.40","17,050"
"8,415",54,"44,412","3,462",a3arf--athb7,891,"24,518","82,471","106,660.80","9,946"
"4,031",61,"44,414","1,521",Twurl,890,"22,774","72,853","6,056.20","9,585"
"1,527",61.2,"44,438",715,ArtikReaper,889,"24,099","72,650","121,972.40","6,410"
"12,271",44.9,"44,449","8,046",Adam,888,"33,343","99,219","232,782.00","13,863"
"12,557",50.1,"44,456","4,071",LuriiLurii,887,"32,126","88,788","327,237.90","15,747"
"15,280",53.8,"44,463","7,924",InvertedDingus,886,"31,152","82,682","163,555.10","17,346"
"17,436",44.4,"44,479","7,294",NiC0705,885,"36,924","100,143","310,179.90","15,083"
"14,317",45.6,"44,492","4,911",mrk,884,"43,748","97,631","227,377.70","17,733"
"15,366",45.3,"44,497","7,534",A_Savvy_Seal,883,"36,642","98,320","7,633,289.80","14,112"
"16,611",50.1,"44,500","7,082",RÄTTY,882,"26,041","88,876","161,845.10","16,462"
"17,856",45.6,"44,516","9,655",SappyCas,881,"26,911","97,554","191,153.00","16,294"
"15,366",45.3,"44,528","7,534",Savvy,880,"36,642","98,320","209,787.10","14,112"
"2,868",60.6,"44,537",369,J0NNY ALPHA,878,"13,653","73,548","62,032.20","10,328"
"17,307",45.2,"44,557","7,861",JuSt_infërno,876,"32,175","98,509","5,961.60","14,137"
"18,749",44.7,"44,559","7,349",brownstuff87,875,"38,717","100,019","484,416.40","17,750"
"8,223",53.1,"44,597","3,170",Stoogeless,874,"29,515","84,027","139,325.20","11,869"
"5,716",58.3,"44,616","2,268",YoursIsTwisted,873,"17,077","76,962","341,970.80","10,841"
"17,010",48.4,"44,618","6,937",Memento Mori,872,"33,318","92,300","372,112.80","16,841"
"6,766",55.9,"44,619","3,607",Fresh Sweet William,871,"19,260","79,811","96,497.30","10,647"
"8,320",55.9,"44,629","3,673",MG69,870,"25,588","79,854","279,031.90","13,761"
"7,403",53.1,"44,632","2,943",ThatsSoJoe,869,"22,837","84,151","11,856.40","10,486"
"19,184",41.7,"44,638","8,448",Stick,868,"39,302","107,000","322,246.50","18,036"
"1,244",63.1,"44,641",861,Lesboing,867,"18,455","70,790","51,629.40","6,232"
"15,304",47.4,"44,662","7,955",CHEERS,866,"26,019","94,262","297,806.10","14,504"
"11,904",50,"44,672","5,574",nio,865,"25,293","89,411","258,856.40","14,560"
"18,416",44.1,"44,698","6,807",Mojo Bobo,863,"43,793","101,266","90,541.80","15,788"
"7,432",55.5,"44,693","2,856",Feel The Bern,864,"16,688","80,535","205,624.80","10,439"
"20,478",46.2,"44,699","9,064",KUTYA,862,"34,758","96,868","360,032.40","18,571"
"16,910",44.9,"44,701","6,452",Regulus,861,"36,504","99,556","391,220.20","16,640"
"5,930",62.7,"44,722","3,708",QuickyWMaChickyThoughShesMaSissy,859,"12,455","71,280","128,436.10","11,502"
"11,590",52.5,"44,730","5,136",Drakonatory,858,"18,433","88,723","584,989.90","12,335"
"5,102",55.5,"44,731","2,332",DxRaider,857,"20,186","80,639","103,634.10","8,843"
"11,696",49.8,"44,735","10,433",pNx Akerlake,856,"31,363","89,786","214,179.70","15,727"
"16,211",44.9,"44,742","8,384",KEVIN NUMBA WAN,855,"25,951","99,662","188,700.60","15,443"
"3,466",59.3,"44,747","1,678",Tempeszt,854,"22,711","75,541","174,688.20","8,974"
"17,013",43.3,"44,751","12,173",zejiM,853,"42,709","103,294","361,141.60","19,719"
"12,876",53.5,"44,764","5,629",Taking My Time,851,"28,051","83,643","235,065.80","12,106"
"10,657",55.8,"44,764","9,102",TDog707,851,"18,001","80,220","122,871.80","12,634"
"12,454",47.3,"44,765","7,758",Senius,850,"34,508","96,111","400,035.00","14,543"
"19,425",44.4,"44,767","10,391",Trinity,849,"39,905","100,921","315,690.60","17,973"
"22,149",40.1,"44,789","9,487",Stake,848,"58,434","111,601","559,810.20","18,838"
"21,722",44.3,"44,791","10,662",t-a-i-p-a-n-1,847,"43,297","101,059","253,613.10","25,134"
"13,511",46.9,"44,794","5,691","Doc, MD",846,"28,144","95,520","214,441.80","12,853"
"4,618",56.8,"44,820","1,653",Phidias,845,"22,102","79,235","189,635.60","9,431"
"12,254",50.1,"44,835","4,591",kogut,844,"28,391","90,230","440,168.70","14,533"
"2,914",60.4,"44,837","1,870",Big_Sauce29,843,"21,831","74,409","118,038.50","7,404"
"18,820",41.9,"44,838","7,396",Gregan,842,"50,456","106,967","450,216.20","16,372"
"15,466",50.8,"44,846","7,593",DaBloodyNine,841,"16,481","88,312","75,659.50","13,889"
"5,795",53.9,"44,852","2,680",Fizz,840,"26,898","83,270","110,801.70","10,311"
"1,865",60.7,"44,861",766,Cardioth,839,"15,167","74,058","133,885.00","7,952"
"13,786",50.3,"44,895","7,553",Don't Bite!,838,"28,210","90,203","184,725.40","14,842"
"5,428",54.4,"44,906","2,028",Sir Miss-A-Lot,837,"20,842","82,817","203,217.70","9,921"
"15,700",49.7,"44,913","7,347",Hubanu,836,"25,061","90,432","134,734.10","15,873"
"16,064",45.6,"44,916","6,099",IceAwa,835,"38,524","98,521","212,444.50","16,038"
"10,572",50.3,"44,930","4,879",Gordito Bandito,833,"27,149","89,464","84,175.80","12,024"
"17,964",44.6,"44,920","7,404",Yuuki,834,"31,308","100,656","137,718.60","15,171"
"2,785",59.6,"44,933","1,151",PINTO,832,"13,896","75,993","207,986.60","8,870"
"20,482",48.1,"44,947","9,095",JAKULE,831,"30,838","93,480","301,972.20","26,134"
"16,105",42.3,"44,954","8,794",Kaydop,830,"46,219","106,261","349,210.90","13,606"
"8,820",56.6,"44,964","4,068",Empoleart,829,"35,791","79,510","8,957.80","11,330"
"6,764",55.7,"44,969","4,473",AroWtic...!,828,"18,105","80,719",0,"10,557"
"17,319",41.3,"44,972","7,853",messi.,827,"39,167","108,950","579,680.20","15,714"
"20,583",50.2,"44,973","7,954",scantycheese711,826,"30,300","89,558","181,590.60","20,223"
"10,489",49.3,"44,990","4,587",squooshybarmz,825,"23,933","91,785","334,280.30","12,310"
"19,796",44.9,"44,995","9,706",ssTHEGREATss_23,824,"36,882","100,235","173,144.40","18,872"
"13,122",48.7,"45,000","7,366",Doctor Diggs,823,"30,352","92,407","153,049.10","13,218"
